incident_date,letter_date,school,cases_count,no_case_count,incident_text,school_level,school_name_long,state_school_id,lea_name,lea_id,level,grades,ward,charter_status,phone,address
2021-09-28,2021-10-05,Aiton,1,True,"A letter to the Aiton community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021.",Elementary,Aiton Elementary School,202.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6060,"533 48th Pl. NE, WASHINGTON, DC 20019"
2021-09-28,2021-10-06,Cardozo,1,True," A letter to the Cardozo community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021. ",6-12,Cardozo Education Campus,454.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 673-7385,"1200 Clifton St. NW, WASHINGTON, DC 20009"
2021-09-28,2021-09-30,Ludlow-Taylor,1,True,"A letter to the Ludlow-Taylor community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021.",Elementary,Ludlow-Taylor Elementary School,271.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-3244,"659 G St. NE, WASHINGTON, DC 20002"
2021-09-28,2021-09-30,Phelps,1,True,"A letter to the Phelps community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021.",High,"Phelps Architecture, Construction and Engineering High School",478.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 729-4360,"704 26th St. NE, WASHINGTON, DC 20002"
2021-09-28,2021-10-07,Plummer,1,False,"A letter to the Plummer community was sent on October 7, 2021, notifying them of one positive COVID-19 case in the building on September 28, 2021 and another on October 5, 2021.",Elementary,Plummer Elementary School,299.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-4360,"4601 Texas Ave. SE, WASHINGTON, DC 20019"
2021-09-28,2021-09-29,Truesdell,1,True,"A letter to the Truesdell community was sent on September 29, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021.",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-28,2021-10-01,Truesdell,1,True,"A letter to the Truesdell community was sent on October 1, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021.",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-28,2021-09-29,Watkins,1,True,"A letter to the Watkins community was sent on September 29, 2021, notifying them of a positive COVID-19 case in the building on September 28, 2021.",Elementary,Watkins Elementary School (Capitol Hill Cluster),333.0,District of Columbia Public Schools,1.0,Elementary,1 - 5,6,DCPS,(202) 698-3355,"420 12th St. SE, WASHINGTON, DC 20003"
2021-09-29,2021-09-30,Ballou,1,True,"A letter to the Ballou community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 26, a positive case on September 27, and a positive case on September 29, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-09-29,2021-10-04,Cardozo,1,True," A letter to the Cardozo community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021. ",6-12,Cardozo Education Campus,454.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 673-7385,"1200 Clifton St. NW, WASHINGTON, DC 20009"
2021-09-29,2021-10-03,Dunbar,1,True,"A letter to the Dunbar community was sent on October 3, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-09-29,2021-09-30,Jefferson,1,True,"A letter to the Jefferson community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-09-29,2021-09-30,Johnson,1,True,"A letter to the Johnson community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Middle,Johnson Middle School,416.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 939-3140,"1400 Bruce Pl. SE, WASHINGTON, DC 20020"
2021-09-29,2021-10-04,Noyes,1,True,"A letter to the Noyes community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Elementary,Noyes Elementary School,290.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,5,DCPS,(202) 281-2580,"2725 10th St. NE, WASHINGTON, DC 20018"
2021-09-29,2021-09-30,Patterson,1,True,"A letter to the Patterson community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Elementary,Patterson Elementary School,294.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-5280,"4399 South Capitol Terr. SW, WASHINGTON, DC 20032"
2021-09-29,2021-10-01,Roosevelt,1,True,"A letter to the Roosevelt community was sent on October 1, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",High,Roosevelt High School,459.0,District of Columbia Public Schools,1.0,High,9 - 12,4,DCPS,(202) 576-6130,"4301 13th St. NW, WASHINGTON, DC 20011"
2021-09-29,2021-09-30,Ross,1,True,"A letter to the Ross community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Unknown,Ross Elementary School,305.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,2,DCPS,(202) 673-7200,"1730 R St. NW, WASHINGTON, DC 20009"
2021-09-29,2021-09-30,Takoma,1,True,"A letter to the Takoma community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Elementary,Takoma Elementary School,324.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6050,"7010 Piney Branch Rd. NW, WASHINGTON, DC 20012"
2021-09-29,2021-10-04,Takoma,1,False,"A letter to the Takoma community was sent on October 4, 2021, notifying them of one positive COVID-19 case in the building on September 29, 2021, and two positive cases in the building on October 1, 2021.",Elementary,Takoma Elementary School,324.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6050,"7010 Piney Branch Rd. NW, WASHINGTON, DC 20012"
2021-09-29,2021-10-06,Tubman,1,True,"A letter to the Tubman community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Elementary,Tubman Elementary School,328.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 673-7285,"3101 13th St. NW, WASHINGTON, DC 20010"
2021-09-29,2021-09-30,Van Ness,1,True,"A letter to the Van Ness community was sent on September 30, 2021, notifying them of a positive COVID-19 case in the building on September 29, 2021.",Elementary,Van Ness Elementary School,331.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 727-4314,"1150 5th St SE, WASHINGTON, DC 20003"
2021-09-29,2021-10-01,Wilson,1,False,"A letter to the Wilson community was sent on October 1, 2021, notifying them of one positive COVID-19 case in the building on September 29, 2021.",High,J.O. Wilson Elementary School,339.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-4733,"660 K St. NE, WASHINGTON, DC 20002"
2021-09-29,2021-10-01,Wilson,1,False,"A letter to the Wilson community was sent on October 1, 2021, notifying them of one positive COVID-19 case in the building on September 29, 2021.",High,Woodrow Wilson High School,463.0,District of Columbia Public Schools,1.0,High,9 - 12,3,DCPS,(202) 282-0120,"3950 Chesapeake St. NW, WASHINGTON, DC 20016"
2021-09-30,2021-10-05,Ballou,1,True,"A letter to the Ballou community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on September 30, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-09-30,2021-10-06,Ballou,1,True,"A letter to the Ballou community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on September 30, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-09-30,2021-10-03,Burrville,1,True,"A letter to the Burrville community was sent on October 3, 2021, notifying them of a positive COVID-19 case in the building on September 30, 2021.",Elementary,Burrville Elementary School,221.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6020,"801 Division Ave. NE, WASHINGTON, DC 20019"
2021-09-30,2021-10-01,Dunbar,1,False,"A letter to the Dunbar community was sent on October 1, 2021, notifying them of two positive COVID-19 cases in the building on September 24, and September 30, respectively.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-09-30,2021-10-03,Hart,1,False,"A letter to the Hart community was sent on October 3, 2021, notifying them of one positive case of COVID-19 in the building on September 30, 2021.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-30,2021-10-05,Hart,1,True,"A letter to the Hart community was sent on October 5, 2021, notifying them of a positive case of COVID-19 in the building on September 30, 2021.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-30,2021-10-01,Houston,1,True,"A letter to the Houston community was sent on October 1, 2021, notifying them of a positive COVID-19 case in the building on September 30, 2021.",Elementary,Houston Elementary School,251.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6170,"1100 50th Pl. NE, WASHINGTON, DC 20019"
2021-09-30,2021-10-03,Houston,1,True,"A letter to the Houston community was sent on October 3, 2021, notifying them of a positive COVID-19 case in the building on September 30, 2021.",Elementary,Houston Elementary School,251.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6170,"1100 50th Pl. NE, WASHINGTON, DC 20019"
2021-09-30,2021-10-04,LaSalle-Backus,1,True,"A letter to the LaSalle-Backus community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on September 30, 2021.",Unknown,LaSalle-Backus Elementary School,264.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6340,"501 Riggs Rd. NE, WASHINGTON, DC 20011"
2021-10-01,2021-10-04,Amidon-Bowen,1,True,"A letter to the Amidon-Bowen community was sent on October 4, 2021, notifying them of  a positive COVID-19 case in the building on October 1, 2021.",Elementary,Amidon-Bowen Elementary School,203.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 724-4867,"401 I St. SW, WASHINGTON, DC 20024"
2021-10-01,2021-10-07,Ballou,1,True,"A letter to the Ballou community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021, and a positive case in the building on October 6, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-10-01,2021-10-04,Banneker,1,True,"A letter to the Banneker community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",High,Benjamin Banneker High School,402.0,District of Columbia Public Schools,1.0,High,9 - 12,1,DCPS,(202) 671-6320,"925 Rhode Island Ave. NW, WASHINGTON, DC 20001"
2021-10-01,2021-10-08,Bard,1,True,"A letter to the Bard community was sent on October 8, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",High,Bard High School Early College DC (Bard DC),1058.0,District of Columbia Public Schools,1.0,High,9 - 12,7,DCPS,(202) 898-4664,"4430 H St. SE, WASHINGTON, DC 20019"
2021-10-01,2021-10-03,Barnard,1,True,"A letter to the Barnard community was sent on October 3, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Elementary,Barnard Elementary School,205.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-1100,"430 Decatur St. NW, WASHINGTON, DC 20011"
2021-10-01,2021-10-04,Beers,1,False,"A letter to the Beers community was sent on October 4, 2021, notifying them of one positive COVID-19 case in the building on October 1, 2021.",Elementary,Beers Elementary School,206.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-4800,"3600 Alabama Ave. SE, WASHINGTON, DC 20020"
2021-10-01,2021-10-04,Brookland,1,True,"A letter to the Brookland community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Middle,Brookland Middle School,347.0,District of Columbia Public Schools,1.0,Middle,6 - 8,5,DCPS,(202) 759-1999,"1150 Michigan Ave NE, WASHINGTON, DC 20017"
2021-10-01,2021-10-06,Burrville,1,True,"A letter to the Burrville community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Elementary,Burrville Elementary School,221.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6020,"801 Division Ave. NE, WASHINGTON, DC 20019"
2021-10-01,2021-10-04,Dunbar,1,True,"A letter to the Dunbar High School community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-10-01,2021-10-05,Dunbar,1,True,"A letter to the Dunbar High School community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-10-01,2021-10-01,Eliot-Hine,1,True,"A letter to the Eliot-Hine community was sent on October 1, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021. ",Middle,Eliot-Hine Middle School,407.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 939-5380,"1830 Constitution Ave. NE, WASHINGTON, DC 20002"
2021-10-01,2021-10-05,Hardy,1,True,"A letter to the Hardy community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Middle,Hardy Middle School,246.0,District of Columbia Public Schools,1.0,Middle,6 - 8,2,DCPS,(202) 729-4350,"1819 35th St. NW, WASHINGTON, DC 20007"
2021-10-01,2021-10-04,Hyde-Addison,1,True,"A letter to the Hyde-Addison community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Unknown,Hyde-Addison Elementary School,252.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 282-0170,"3219 O St. NW, WASHINGTON, DC 20007"
2021-10-01,2021-10-05,Wilson,2,False,"A letter to the J.O. Wilson community was sent on October 5, 2021, notifying them of two positive COVID-19 cases in the building on October 1, 2021.",High,J.O. Wilson Elementary School,339.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-4733,"660 K St. NE, WASHINGTON, DC 20002"
2021-10-01,2021-10-05,Wilson,2,False,"A letter to the J.O. Wilson community was sent on October 5, 2021, notifying them of two positive COVID-19 cases in the building on October 1, 2021.",High,Woodrow Wilson High School,463.0,District of Columbia Public Schools,1.0,High,9 - 12,3,DCPS,(202) 282-0120,"3950 Chesapeake St. NW, WASHINGTON, DC 20016"
2021-10-01,2021-10-04,Janney,1,True,"A letter to the Janney community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Elementary,Janney Elementary School,254.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 282-0110,"4130 Albemarle St. NW, WASHINGTON, DC 20016"
2021-10-01,2021-10-03,Jefferson,2,False,"A letter to the Jefferson community was sent on October 3, 2021, notifying them of two positive COVID-19 cases in the building on October 1, 2021.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-10-01,2021-10-05,Key,1,True,"A letter to the Key community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Elementary,Key Elementary School,272.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 729-3280,"5001 Dana Pl. NW, WASHINGTON, DC 20016"
2021-10-01,2021-10-04,Langdon,2,False,"A letter to the Langdon community was sent on October 4, 2021, notifying them of two positive COVID-19 cases in the building on October 1, 2021.",Elementary,Langdon Elementary School,262.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,5,DCPS,(202) 576-6048,"1900 Evarts St. NE, WASHINGTON, DC 20018"
2021-10-01,2021-10-05,Leckie,1,False,"A letter to the Leckie community was sent on October 5, 2021, notifying them of one positive COVID-19 case in the building on October 1, 2021.",PK-8,Leckie Education Campus,266.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,8,DCPS,(202) 645-3330,"4201 M.L. King Ave. SW, WASHINGTON, DC 20032"
2021-10-01,2021-10-06,McKinley MS,1,True,"A letter to the McKinley Middle School community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Unknown,McKinley Middle School,435.0,District of Columbia Public Schools,1.0,Middle,6 - 8,5,DCPS,(202) 281-3950,"151 T. St. NE, WASHINGTON, DC 20002"
2021-10-01,2021-10-05,Patterson,2,False,"A letter to the Patterson community was sent on October 5, 2021, notifying them of two positive COVID-19 cases in the building on October 1, 2021.",Elementary,Patterson Elementary School,294.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-5280,"4399 South Capitol Terr. SW, WASHINGTON, DC 20032"
2021-10-01,2021-10-05,Stanton,1,True,"A letter to the Stanton community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on October 1.",Elementary,Stanton Elementary School,319.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 671-6180,"2701 Naylor Rd. SE, WASHINGTON, DC 20020"
2021-10-01,2021-10-04,Takoma,2,False,"A letter to the Takoma community was sent on October 4, 2021, notifying them of one positive COVID-19 case in the building on September 29, 2021, and two positive cases in the building on October 1, 2021.",Elementary,Takoma Elementary School,324.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6050,"7010 Piney Branch Rd. NW, WASHINGTON, DC 20012"
2021-10-01,2021-10-05,Van Ness,1,True,"A letter to the Van Ness community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",Elementary,Van Ness Elementary School,331.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 727-4314,"1150 5th St SE, WASHINGTON, DC 20003"
2021-10-01,2021-10-05,Walker-Jones,1,True,"A letter to the Walker-Jones community was sent on October 5, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021.",PK-8,Walker-Jones Education Campus,332.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,6,DCPS,(202) 939-5934,"1125 New Jersey Ave. NW, WASHINGTON, DC 20001"
2021-10-01,2021-10-04,Watkins,1,True,"A letter to the Watkins Elementary School community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021. ",Elementary,Watkins Elementary School (Capitol Hill Cluster),333.0,District of Columbia Public Schools,1.0,Elementary,1 - 5,6,DCPS,(202) 698-3355,"420 12th St. SE, WASHINGTON, DC 20003"
2021-10-01,2021-10-04,Wheatley,1,True,"A letter to the Wheatley community was sent on October 4, 2021, notifying them of a positive COVID-19 case in the building on October 1.",Unknown,Wheatley Education Campus,335.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,5,DCPS,(202) 939-5970,"1299 Neal St. NE, WASHINGTON, DC 20002"
2021-10-04,2021-10-08,Brookland,1,True,"A letter to the Brookland community was sent on October 8, 2021, notifying them of a positive COVID-19 case in the building on October 4, 2021.",Middle,Brookland Middle School,347.0,District of Columbia Public Schools,1.0,Middle,6 - 8,5,DCPS,(202) 759-1999,"1150 Michigan Ave NE, WASHINGTON, DC 20017"
2021-10-04,2021-10-07,Woodson,1,True,"A letter to the H.D. Woodson community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 4, 2021.",High,H.D. Woodson High School,464.0,District of Columbia Public Schools,1.0,High,9 - 12,7,DCPS,(202) 939-2030,"540 55th St. NE, WASHINGTON, DC 20019"
2021-10-04,2021-10-06,Marie Reed,2,False,"A letter to the Marie Reed community was sent on October 6, 2021, notifying them of two positive COVID-19 cases in the building on October 4, 2021.",Elementary,Marie Reed Elementary School,284.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 673-7308,"2201 18th St. NW, WASHINGTON, DC 20009"
2021-10-04,2021-10-06,Brown,1,True,"A letter to the Ron Brown community was sent on October 6, notifying them of a positive COVID-19 case in the building on October 4, 2021.",Unknown,Ron Brown College Preparatory High School,436.0,District of Columbia Public Schools,1.0,High,9 - 12,7,DCPS,(202) 729-4343,"4800 Meade St. NE, WASHINGTON, DC 20019"
2021-10-04,2021-10-08,Stuart-Hobson,2,False,"A letter to the Stuart-Hobson community was sent on October 8, 2021, notifying them of two positive COVID-19 cases in the building on October 4, 2021.",Middle,Stuart-Hobson Middle School (Capitol Hill Cluster),428.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 671-6010,"410 E St. NE, WASHINGTON, DC 20002"
2021-10-04,2021-10-07,Turner,1,True,"A letter to the Turner community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 4, 2021.",Elementary,Turner Elementary School,329.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3470,"3264 Stanton Rd. SE, WASHINGTON, DC 20032"
2021-10-05,2021-10-05,Beers,1,False,"A letter to the Beers community was sent on October 5, 2021, notifying them of one positive COVID-19 case in the building on October 5, 2021.",Elementary,Beers Elementary School,206.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-4800,"3600 Alabama Ave. SE, WASHINGTON, DC 20020"
2021-10-05,2021-10-06,Brightwood,1,True,"A letter to the Brightwood community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Elementary,Brightwood Elementary School,213.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 722-5670,"1300 Nicholson St. NW, WASHINGTON, DC 20011"
2021-10-05,2021-10-07,Brightwood,1,True,"A letter to the Brightwood community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Elementary,Brightwood Elementary School,213.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 722-5670,"1300 Nicholson St. NW, WASHINGTON, DC 20011"
2021-10-05,2021-10-07,Burrville,1,True,"A letter to the Burrville community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Elementary,Burrville Elementary School,221.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6020,"801 Division Ave. NE, WASHINGTON, DC 20019"
2021-10-05,2021-10-07,Hardy,1,True,"A letter to the Hardy community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Middle,Hardy Middle School,246.0,District of Columbia Public Schools,1.0,Middle,6 - 8,2,DCPS,(202) 729-4350,"1819 35th St. NW, WASHINGTON, DC 20007"
2021-10-05,2021-10-07,Johnson,1,True,"A letter to the Johnson community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Middle,Johnson Middle School,416.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 939-3140,"1400 Bruce Pl. SE, WASHINGTON, DC 20020"
2021-10-05,2021-10-06,MacFarland,1,True,"A letter to the MacFarland community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Middle,MacFarland Middle School,420.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-6033,"4400 Iowa Ave. NW, WASHINGTON, DC 20011"
2021-10-05,2021-10-07,Plummer,1,False,"A letter to the Plummer community was sent on October 7, 2021, notifying them of one positive COVID-19 case in the building on September 28, 2021 and another on October 5, 2021.",Elementary,Plummer Elementary School,299.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-4360,"4601 Texas Ave. SE, WASHINGTON, DC 20019"
2021-10-05,2021-10-06,Roosevelt,1,True,"A letter to the Roosevelt community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",High,Roosevelt High School,459.0,District of Columbia Public Schools,1.0,High,9 - 12,4,DCPS,(202) 576-6130,"4301 13th St. NW, WASHINGTON, DC 20011"
2021-10-05,2021-10-06,Whittier,1,True,"A letter to the Whittier community was sent on October 6, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Elementary,Whittier Elementary School,338.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6156,"6201 5th St. NW, WASHINGTON, DC 20011"
2021-10-06,2021-10-07,Ballou,1,True,"A letter to the Ballou community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 1, 2021, and a positive case in the building on October 6, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-10-06,2021-10-08,Hendley,1,False,"A letter to the Hendley community was sent on October 8, 2021, notifying them of one positive COVID-19 case in the building on October 6, 2021.",Elementary,Hendley Elementary School,249.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3450,"425 Chesapeake St. SE, WASHINGTON, DC 20032"
2021-10-06,2021-10-07,Hyde-Addison,1,True,"A letter to the Hyde-Addison community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Unknown,Hyde-Addison Elementary School,252.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 282-0170,"3219 O St. NW, WASHINGTON, DC 20007"
2021-10-06,2021-10-08,Hyde-Addison,1,True,"A letter to the Hyde-Addison community was sent on October 8, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Unknown,Hyde-Addison Elementary School,252.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 282-0170,"3219 O St. NW, WASHINGTON, DC 20007"
2021-10-06,2021-10-08,Langdon,2,False,"A letter to the Langdon community was sent on October 8, 2021, notifying them of two positive COVID-19 cases in the building on October 6, 2021.",Elementary,Langdon Elementary School,262.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,5,DCPS,(202) 576-6048,"1900 Evarts St. NE, WASHINGTON, DC 20018"
2021-10-06,2021-10-08,Moten,1,True,"A letter to the Moten community was sent on October 8, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Elementary,Moten Elementary School,285.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 698-1111,"1565 Morris Rd. SE, WASHINGTON, DC 20020"
2021-10-06,2021-10-08,Seaton,1,True,"A letter to the Seaton community was sent on October 8, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Elementary,Seaton Elementary School,309.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 673-7215,"1503 10th St. NW, WASHINGTON, DC 20001"
